No,Latitude,Longitude,Altitude,Date,Time
78,33.776700,-84.352930,308.1,2013/08/02,17:53:32
79,33.776700,-84.352610,307.8,2013/08/02,17:53:40
80,33.776700,-84.352610,307.8,2013/08/02,17:53:40
81,33.776700,-84.352930,307.7,2013/08/02,17:53:47
82,33.776700,-84.353160,308.1,2013/08/02,17:53:52
83,33.776700,-84.355560,308.3,2013/08/02,17:54:46
84,33.776880,-84.355560,308.5,2013/08/02,17:54:51
85,33.776880,-84.355560,306.7,2013/08/02,17:54:51
86,33.777720,-84.355560,305.0,2013/08/02,17:55:14
87,33.778130,-84.355550,303.6,2013/08/02,17:55:25
88,33.778130,-84.355870,302.2,2013/08/02,17:55:32
89,33.778130,-84.355870,300.9,2013/08/02,17:55:32
90,33.778150,-84.358720,300.2,2013/08/02,17:56:36
91,33.778670,-84.358700,299.5,2013/08/02,17:56:50
92,33.778670,-84.358700,299.1,2013/08/02,17:56:50
93,33.778870,-84.358700,298.2,2013/08/02,17:56:56
94,33.779170,-84.358690,297.2,2013/08/02,17:57:04
95,33.779990,-84.358690,296.5,2013/08/02,17:57:26
96,33.780970,-84.358680,297.3,2013/08/02,17:57:53
97,33.782080,-84.358670,298.1,2013/08/02,17:58:23
98,33.782080,-84.358670,299.7,2013/08/02,17:58:23
99,33.780970,-84.358680,301.5,2013/08/02,17:58:53
100,33.780990,-84.358330,303.2,2013/08/02,17:59:01
101,33.780990,-84.358330,304.4,2013/08/02,17:59:01
102,33.781020,-84.357900,305.2,2013/08/02,17:59:11
103,33.781150,-84.356060,305.9,2013/08/02,17:59:52
104,33.781160,-84.355810,306.6,2013/08/02,17:59:58
105,33.780890,-84.355960,307.5,2013/08/02,18:00:06
106,33.780890,-84.355960,308.0,2013/08/02,18:00:06
107,33.780290,-84.356290,308.3,2013/08/02,18:00:24
108,33.780190,-84.356380,308.5,2013/08/02,18:00:27
109,33.779870,-84.356670,308.0,2013/08/02,18:00:38
110,33.779690,-84.356810,307.5,2013/08/02,18:00:44
111,33.779650,-84.356840,306.6,2013/08/02,18:00:45
112,33.779620,-84.356850,305.8,2013/08/02,18:00:46
113,33.779580,-84.356860,304.4,2013/08/02,18:00:47
114,33.779540,-84.356860,302.9,2013/08/02,18:00:48
115,33.779180,-84.356860,301.5,2013/08/02,18:00:58
116,33.779180,-84.357070,301.0,2013/08/02,18:01:03
117,33.779180,-84.357070,300.5,2013/08/02,18:01:03
118,33.779170,-84.358690,300.2,2013/08/02,18:01:39
119,33.778870,-84.358700,300.4,2013/08/02,18:01:47
120,33.778150,-84.358720,300.8,2013/08/02,18:02:07
121,33.777850,-84.358720,300.6,2013/08/02,18:02:15
122,33.777420,-84.358720,300.7,2013/08/02,18:02:26
123,33.777420,-84.358720,300.8,2013/08/02,18:02:26
124,33.776700,-84.358720,301.8,2013/08/02,18:02:46
125,33.775430,-84.358720,302.9,2013/08/02,18:03:20
126,33.774620,-84.358720,304.0,2013/08/02,18:03:42
127,33.774450,-84.358720,304.3,2013/08/02,18:03:47
128,33.774260,-84.358730,304.5,2013/08/02,18:03:52
129,33.773820,-84.358740,304.8,2013/08/02,18:04:04
130,33.773820,-84.358250,304.6,2013/08/02,18:04:15
131,33.773820,-84.357800,304.2,2013/08/02,18:04:25
132,33.773820,-84.357780,304.5,2013/08/02,18:04:26
133,33.773820,-84.357540,305.2,2013/08/02,18:04:31
134,33.773820,-84.357320,305.9,2013/08/02,18:04:36
135,33.773720,-84.357320,306.6,2013/08/02,18:04:39
136,33.773720,-84.357320,307.3,2013/08/02,18:04:39
137,33.772460,-84.357330,308.3,2013/08/02,18:05:13
138,33.771070,-84.357380,309.3,2013/08/02,18:05:51
139,33.770930,-84.357350,310.3,2013/08/02,18:05:54
140,33.770800,-84.357300,311.3,2013/08/02,18:05:58
141,33.770510,-84.357180,312.3,2013/08/02,18:06:06
142,33.770400,-84.357120,313.3,2013/08/02,18:06:10
143,33.770190,-84.356990,314.2,2013/08/02,18:06:16
144,33.770010,-84.356840,314.6,2013/08/02,18:06:22
145,33.769830,-84.356670,315.1,2013/08/02,18:06:28
146,33.769700,-84.356530,315.5,2013/08/02,18:06:33
147,33.769700,-84.356530,316.0,2013/08/02,18:06:33
148,33.769670,-84.356630,316.0,2013/08/02,18:06:35
149,33.769660,-84.356700,316.0,2013/08/02,18:06:37
150,33.769660,-84.356740,316.0,2013/08/02,18:06:38
151,33.769680,-84.356770,316.0,2013/08/02,18:06:39
152,33.769730,-84.356850,316.0,2013/08/02,18:06:41
153,33.769750,-84.356940,316.0,2013/08/02,18:06:43
154,33.769760,-84.357060,316.0,2013/08/02,18:06:46
155,33.769760,-84.357160,316.0,2013/08/02,18:06:48
156,33.769740,-84.357230,315.5,2013/08/02,18:06:50
157,33.769700,-84.357300,315.1,2013/08/02,18:06:52
158,33.769680,-84.357360,314.6,2013/08/02,18:06:53
159,33.769680,-84.357410,314.2,2013/08/02,18:06:54
160,33.769670,-84.357530,313.7,2013/08/02,18:06:57
161,33.769620,-84.357610,313.1,2013/08/02,18:06:59
162,33.769590,-84.357640,312.6,2013/08/02,18:07:00
163,33.769590,-84.357640,312.2,2013/08/02,18:07:00
164,33.769470,-84.357750,311.7,2013/08/02,18:07:04
165,33.769460,-84.357770,311.3,2013/08/02,18:07:05
166,33.769430,-84.357830,310.8,2013/08/02,18:07:06
167,33.769430,-84.357820,310.8,2013/08/02,18:07:07
168,33.769260,-84.357780,310.5,2013/08/02,18:07:11
169,33.769200,-84.357760,310.1,2013/08/02,18:07:13
170,33.769000,-84.357740,309.7,2013/08/02,18:07:19
171,33.768900,-84.357700,309.4,2013/08/02,18:07:21
172,33.768820,-84.357650,309.2,2013/08/02,18:07:24
173,33.768720,-84.357580,309.5,2013/08/02,18:07:27
174,33.768690,-84.357530,309.7,2013/08/02,18:07:28
175,33.768660,-84.357300,310.3,2013/08/02,18:07:34
176,33.768650,-84.357260,310.8,2013/08/02,18:07:35
177,33.768650,-84.357260,311.4,2013/08/02,18:07:35
178,33.768530,-84.356390,312.2,2013/08/02,18:07:54
179,33.768520,-84.356220,313.4,2013/08/02,18:07:58
180,33.768570,-84.355800,314.6,2013/08/02,18:08:08
181,33.768640,-84.355570,315.9,2013/08/02,18:08:13
182,33.768690,-84.355390,317.2,2013/08/02,18:08:18
183,33.768750,-84.355190,318.5,2013/08/02,18:08:22
184,33.768760,-84.355150,319.2,2013/08/02,18:08:23
185,33.768820,-84.354910,319.9,2013/08/02,18:08:29
186,33.768840,-84.354760,320.4,2013/08/02,18:08:32
187,33.768850,-84.354650,320.8,2013/08/02,18:08:35
188,33.768840,-84.354550,321.3,2013/08/02,18:08:37
189,33.768850,-84.354430,321.5,2013/08/02,18:08:40
190,33.768860,-84.354320,321.4,2013/08/02,18:08:42
191,33.768900,-84.354160,321.2,2013/08/02,18:08:46
192,33.768910,-84.354150,321.0,2013/08/02,18:08:46
193,33.769010,-84.354000,320.8,2013/08/02,18:08:51
194,33.769180,-84.353790,320.4,2013/08/02,18:08:57
195,33.769230,-84.353630,319.8,2013/08/02,18:09:01
196,33.769220,-84.353500,319.3,2013/08/02,18:09:04
197,33.769190,-84.353330,318.7,2013/08/02,18:09:08
198,33.769180,-84.353100,318.4,2013/08/02,18:09:13
199,33.769210,-84.352720,318.0,2013/08/02,18:09:22
200,33.769220,-84.352690,317.5,2013/08/02,18:09:23
201,33.769200,-84.352650,317.3,2013/08/02,18:09:24
202,33.769210,-84.352620,317.0,2013/08/02,18:09:25
