Latitude,Longitude,Altitude,Date,Time,Seg
33.763766,-84.351449,307.9,NA,NA,1
33.763825,-84.351348,308.2,NA,NA,1
33.763894,-84.351272,308.5,NA,NA,1
33.763957,-84.351167,308.7,NA,NA,1
33.764024,-84.351066,309,NA,NA,1
33.764107,-84.350977,309.3,NA,NA,1
33.764188,-84.350885,309.5,NA,NA,1
33.764254,-84.350809,309.4,NA,NA,1
33.76428,-84.350716,309.8,NA,NA,1
33.76436,-84.350635,310,NA,NA,1
33.764443,-84.350585,310.4,NA,NA,1
33.764519,-84.350543,310.7,NA,NA,1
33.764571,-84.350447,311.1,NA,NA,1
33.764634,-84.350344,311.5,NA,NA,1
33.764675,-84.350257,311.8,NA,NA,1
33.764764,-84.350173,312.2,NA,NA,1
33.764828,-84.35009,312.5,NA,NA,1
33.764895,-84.349977,313.2,NA,NA,1
33.76495,-84.349902,313.8,NA,NA,1
33.764931,-84.349784,313.8,NA,NA,1
33.764942,-84.349661,314.1,NA,NA,1
33.764953,-84.349559,314.4,NA,NA,1
33.764957,-84.349437,314.6,NA,NA,1
33.764953,-84.349294,314.9,NA,NA,1
33.76495,-84.349138,315.6,NA,NA,1
33.764947,-84.349037,316.4,NA,NA,1
33.764944,-84.348934,317.1,NA,NA,1
33.764943,-84.348828,317.8,NA,NA,1
33.764946,-84.348689,318.3,NA,NA,1
33.764947,-84.348557,318.7,NA,NA,1
33.764963,-84.348442,319.2,NA,NA,1
33.764959,-84.348334,319.9,NA,NA,1
33.764965,-84.348205,320.6,NA,NA,1
33.764987,-84.348089,321.4,NA,NA,1
33.765017,-84.347955,322.1,NA,NA,1
33.765028,-84.347829,322.4,NA,NA,1
33.76501,-84.347705,322.6,NA,NA,1
33.765022,-84.347601,322.9,NA,NA,1
33.765003,-84.347477,323.1,NA,NA,1
33.764974,-84.347356,323.3,NA,NA,1
33.764972,-84.347256,323.5,NA,NA,1
33.764983,-84.347145,323.6,NA,NA,1
33.765001,-84.347019,323.5,NA,NA,1
33.764998,-84.346911,323.5,NA,NA,1
33.76499,-84.346807,322.9,NA,NA,1
33.764979,-84.34664,322.4,NA,NA,1
33.76497,-84.346506,321.8,NA,NA,1
33.764969,-84.346362,321.3,NA,NA,1
33.764981,-84.346203,320.6,NA,NA,1
33.764987,-84.346038,320.1,NA,NA,1
33.764986,-84.345866,319.5,NA,NA,1
33.764982,-84.345684,319,NA,NA,1
33.764979,-84.345511,318.5,NA,NA,1
33.764961,-84.345338,317.9,NA,NA,1
33.764963,-84.345146,316.9,NA,NA,1
33.764983,-84.344952,316.4,NA,NA,1
33.76498,-84.344746,315.8,NA,NA,1
33.764969,-84.344645,315.3,NA,NA,1
33.764962,-84.344539,314.7,NA,NA,1
33.764966,-84.344424,314.3,NA,NA,1
33.764964,-84.344305,313.8,NA,NA,1
33.764966,-84.344195,312.6,NA,NA,1
33.764954,-84.344083,311.5,NA,NA,1
33.764958,-84.343955,310.3,NA,NA,1
33.764957,-84.343838,309.1,NA,NA,1
33.764953,-84.343719,308.4,NA,NA,1
33.76495,-84.343595,307.6,NA,NA,1
33.764922,-84.343479,306.9,NA,NA,1
33.764929,-84.343341,306.2,NA,NA,1
33.764923,-84.343218,305.5,NA,NA,1
33.764919,-84.343103,304.7,NA,NA,1
33.764922,-84.342984,304,NA,NA,1
33.764911,-84.342887,304,NA,NA,1
33.764905,-84.342784,304,NA,NA,1
33.764898,-84.342676,304.6,NA,NA,1
33.76488,-84.3425,305.3,NA,NA,1
33.764875,-84.342355,305.9,NA,NA,1
33.764876,-84.342234,306.5,NA,NA,1
33.764859,-84.342122,307.2,NA,NA,1
33.764864,-84.342011,307.8,NA,NA,1
33.76487,-84.341911,308.5,NA,NA,1
33.764865,-84.341799,309.1,NA,NA,1
33.764859,-84.34167,309.7,NA,NA,1
33.764874,-84.341548,310.8,NA,NA,1
33.764844,-84.341415,311.9,NA,NA,1
33.764901,-84.341316,312.4,NA,NA,1
33.764921,-84.341219,312.8,NA,NA,1
33.764883,-84.341119,313.3,NA,NA,1
33.764899,-84.341013,313.7,NA,NA,1
33.76496,-84.340931,314.2,NA,NA,1
33.764921,-84.340816,314.9,NA,NA,1
33.764857,-84.340714,315.6,NA,NA,1
33.764838,-84.340618,316.4,NA,NA,1
33.764843,-84.340509,317.1,NA,NA,1
33.764806,-84.340387,317.4,NA,NA,1
33.76483,-84.340271,317.6,NA,NA,1
33.764779,-84.340179,317.9,NA,NA,1
33.764844,-84.340107,318.1,NA,NA,1
33.764848,-84.34001,318.3,NA,NA,1
33.764841,-84.339886,318.5,NA,NA,1
33.764844,-84.339722,318.6,NA,NA,1
33.764847,-84.339574,318.5,NA,NA,1
33.764868,-84.339428,318.5,NA,NA,1
33.764884,-84.339269,318.1,NA,NA,1
33.764868,-84.339107,317.7,NA,NA,1
33.764852,-84.33896,317.4,NA,NA,1
33.764824,-84.338813,317,NA,NA,1
33.764818,-84.338664,316.6,NA,NA,1
33.764812,-84.338517,316.2,NA,NA,1
33.764808,-84.33836,315.7,NA,NA,1
33.764801,-84.338197,315.3,NA,NA,1
33.7648,-84.338021,314.8,NA,NA,1
33.764811,-84.337864,314.4,NA,NA,1
33.764807,-84.337698,313.7,NA,NA,1
33.764806,-84.337563,313.4,NA,NA,1
33.764793,-84.337409,313,NA,NA,1
33.764795,-84.337253,312.6,NA,NA,1
33.764795,-84.337089,312.3,NA,NA,1
33.764809,-84.336928,311.9,NA,NA,1
33.764809,-84.336778,311.7,NA,NA,1
33.76482,-84.336614,311.5,NA,NA,1
33.764823,-84.336483,311.4,NA,NA,1
33.764813,-84.336327,311.2,NA,NA,1
33.764786,-84.336171,311,NA,NA,1
33.764786,-84.336071,310.9,NA,NA,1
33.764799,-84.335915,310.8,NA,NA,1
33.764801,-84.335774,310.7,NA,NA,1
33.764794,-84.335608,310.6,NA,NA,1
33.764801,-84.335458,310.5,NA,NA,1
33.764809,-84.335359,310.5,NA,NA,1
33.764807,-84.335187,310,NA,NA,1
33.764805,-84.335043,309.5,NA,NA,1
33.764818,-84.334897,309.1,NA,NA,1
33.764831,-84.334734,308.6,NA,NA,1
33.764817,-84.334576,308.2,NA,NA,1
33.764831,-84.334426,307.8,NA,NA,1
33.764847,-84.334294,307.5,NA,NA,1
33.764843,-84.33415,307.1,NA,NA,1
33.764857,-84.334043,306.8,NA,NA,1
33.764874,-84.333916,306.4,NA,NA,1
33.764871,-84.333812,306,NA,NA,1
33.764941,-84.333865,306,NA,NA,1
33.764941,-84.333865,306,NA,NA,1
